Target Author,Citing Paper,Number of Authors,Overcite Count
22954842600,2-s2.0-84949571076,3,1
22954842600,2-s2.0-84949623178,6,1
22954842600,2-s2.0-84949624381,5,1
22954842600,2-s2.0-84949625274,4,1
22954842600,2-s2.0-84949637274,4,1
22954842600,2-s2.0-84949663151,5,1
22954842600,2-s2.0-84949667967,4,1
22954842600,2-s2.0-84949670249,3,1
22954842600,2-s2.0-84949679704,6,1
22954842600,2-s2.0-84949753014,6,1
22954842600,2-s2.0-84949753915,4,1
22954842600,2-s2.0-84949764193,4,1
22954842600,2-s2.0-84949799552,3,1
22954842600,2-s2.0-84949844781,5,1
22954842600,2-s2.0-84949922118,3,1
22954842600,2-s2.0-84949922325,5,1
22954842600,2-s2.0-84949922615,3,1
22954842600,2-s2.0-84949923453,5,1
22954842600,2-s2.0-84949923541,5,1
22954842600,2-s2.0-84949927621,5,1
22954842600,2-s2.0-84949928766,2,1
22954842600,2-s2.0-84949987286,6,1
22954842600,2-s2.0-84950105089,4,1
22954842600,2-s2.0-84950159224,2,1
22954842600,2-s2.0-84950236267,4,1
22954842600,2-s2.0-84950239287,3,1
22954842600,2-s2.0-84950314774,5,1
22954842600,2-s2.0-84950970606,5,1
22954842600,2-s2.0-84951022108,2,1
22954842600,2-s2.0-84951157460,2,1
22954842600,2-s2.0-84951325701,3,1
22954842600,2-s2.0-84951755594,4,1
22954842600,2-s2.0-84951797363,3,1
22954842600,2-s2.0-84951811717,4,1
22954842600,2-s2.0-84951839497,3,1
22954842600,2-s2.0-84951946515,3,1
22954842600,2-s2.0-84951988933,3,1
22954842600,2-s2.0-84952065528,3,1
22954842600,2-s2.0-84952316079,2,1
22954842600,2-s2.0-84952330450,5,1
22954842600,2-s2.0-84952332632,2,1
22954842600,2-s2.0-84952334356,1,1
22954842600,2-s2.0-84952334382,3,1
22954842600,2-s2.0-84952342307,6,1
22954842600,2-s2.0-84952342817,4,1
22954842600,2-s2.0-84952360119,3,1
22954842600,2-s2.0-84952659238,4,1
22954842600,2-s2.0-84952663958,4,1
22954842600,2-s2.0-84952665420,4,1
22954842600,2-s2.0-84952685452,4,1
22954842600,2-s2.0-84952791023,5,1
22954842600,2-s2.0-84952845717,5,1
22954842600,2-s2.0-84952930524,2,1
22954842600,2-s2.0-84952932466,6,1
22954842600,2-s2.0-84952982533,6,1
22954842600,2-s2.0-84953222171,3,1
22954842600,2-s2.0-84953229753,2,1
22954842600,2-s2.0-84953236742,4,1
22954842600,2-s2.0-84953275855,2,1
22954842600,2-s2.0-84953314213,1,1
22954842600,2-s2.0-84953322659,2,1
22954842600,2-s2.0-84953350542,7,1
22954842600,2-s2.0-84953360913,4,1
22954842600,2-s2.0-84953372013,4,1
22954842600,2-s2.0-84953636249,2,1
22954842600,2-s2.0-84953721281,4,1
22954842600,2-s2.0-84953727179,8,1
22954842600,2-s2.0-84953727283,5,1
22954842600,2-s2.0-84953731278,5,1
22954842600,2-s2.0-84953737877,6,1
22954842600,2-s2.0-84953743882,3,1
22954842600,2-s2.0-84953744905,4,1
22954842600,2-s2.0-84953747031,5,1
22954842600,2-s2.0-84953750304,4,1
22954842600,2-s2.0-84953774846,4,1
22954842600,2-s2.0-84953775368,2,1
22954842600,2-s2.0-84953871101,5,1
22954842600,2-s2.0-84953931413,3,1
22954842600,2-s2.0-84954088817,4,1
22954842600,2-s2.0-84954096214,2,1
22954842600,2-s2.0-84954131664,8,1
22954842600,2-s2.0-84954134331,3,1
22954842600,2-s2.0-84954163782,2,1
22954842600,2-s2.0-84954194001,2,1
22954842600,2-s2.0-84954204757,4,1
22954842600,2-s2.0-84954208128,4,1
22954842600,2-s2.0-84954228443,5,1
22954842600,2-s2.0-84954230850,4,1
22954842600,2-s2.0-84954244908,3,1
22954842600,2-s2.0-84954287327,3,1
22954842600,2-s2.0-84954308892,4,1
22954842600,2-s2.0-84954315277,3,1
22954842600,2-s2.0-84954317354,4,1
22954842600,2-s2.0-84954350277,2,1
22954842600,2-s2.0-84954365826,4,1
22954842600,2-s2.0-84954393269,6,1
22954842600,2-s2.0-84954467303,3,1
22954842600,2-s2.0-84954491098,4,1
22954842600,2-s2.0-84954501923,2,1
22954842600,2-s2.0-84954536502,4,1
22954842600,2-s2.0-84955177072,4,1
22954842600,2-s2.0-84955241867,4,1
22954842600,2-s2.0-84955248837,5,1
22954842600,2-s2.0-84955264387,5,1
22954842600,2-s2.0-84955279987,7,1
22954842600,2-s2.0-84955303653,4,1
22954842600,2-s2.0-84955345152,2,1
22954842600,2-s2.0-84955403188,3,1
22954842600,2-s2.0-84955445397,3,1
22954842600,2-s2.0-84955450883,2,1
22954842600,2-s2.0-84955481474,4,1
22954842600,2-s2.0-84955481772,5,1
22954842600,2-s2.0-84955509005,1,1
22954842600,2-s2.0-84955561154,5,1
22954842600,2-s2.0-84955622256,5,1
22954842600,2-s2.0-84956540278,2,1
22954842600,2-s2.0-84956622228,5,1
22954842600,2-s2.0-84956681862,5,1
22954842600,2-s2.0-84956904560,5,1
22954842600,2-s2.0-84956972437,4,1
22954842600,2-s2.0-84956974595,3,1
22954842600,2-s2.0-84957014237,4,1
22954842600,2-s2.0-84957044609,3,1
22954842600,2-s2.0-84957068032,9,1
22954842600,2-s2.0-84957095185,5,1
22954842600,2-s2.0-84957096393,2,1
22954842600,2-s2.0-84957437547,3,1
22954842600,2-s2.0-84957438084,2,1
22954842600,2-s2.0-84957442423,3,1
22954842600,2-s2.0-84957559648,3,1
22954842600,2-s2.0-84957574850,1,1
22954842600,2-s2.0-84957586360,6,1
22954842600,2-s2.0-84957600729,4,1
22954842600,2-s2.0-84957603305,5,1
22954842600,2-s2.0-84957640961,5,1
22954842600,2-s2.0-84957709531,4,1
22954842600,2-s2.0-84957798344,3,1
22954842600,2-s2.0-84957927526,4,1
22954842600,2-s2.0-84957939601,7,1
22954842600,2-s2.0-84957942809,3,1
22954842600,2-s2.0-84957968516,1,1
22954842600,2-s2.0-84957989726,3,1
22954842600,2-s2.0-84958034853,4,1
22954842600,2-s2.0-84958036686,3,1
22954842600,2-s2.0-84958039297,3,1
22954842600,2-s2.0-84958040090,3,1
22954842600,2-s2.0-84958043624,3,1
22954842600,2-s2.0-84958044534,3,1
22954842600,2-s2.0-84958049292,4,1
22954842600,2-s2.0-84958061114,3,1
22954842600,2-s2.0-84958158409,3,1
22954842600,2-s2.0-84958158538,5,1
22954842600,2-s2.0-84958161444,4,1
22954842600,2-s2.0-84958167658,5,1
22954842600,2-s2.0-84958174005,3,1
22954842600,2-s2.0-84958174286,2,1
22954842600,2-s2.0-84958535364,1,1
22954842600,2-s2.0-84958547799,2,1
22954842600,2-s2.0-84958551018,5,1
22954842600,2-s2.0-84958554597,3,1
22954842600,2-s2.0-84958581089,4,1
22954842600,2-s2.0-84958632592,3,1
22954842600,2-s2.0-84958652759,2,1
22954842600,2-s2.0-84958691669,3,1
22954842600,2-s2.0-84958725467,2,1
22954842600,2-s2.0-84958760674,2,1
22954842600,2-s2.0-84958767987,6,1
22954842600,2-s2.0-84958817739,3,1
22954842600,2-s2.0-84958818303,5,1
22954842600,2-s2.0-84959010295,3,1
22954842600,2-s2.0-84959017355,2,1
22954842600,2-s2.0-84959054350,4,1
22954842600,2-s2.0-84959122033,5,1
22954842600,2-s2.0-84959124713,2,1
22954842600,2-s2.0-84959168219,3,1
22954842600,2-s2.0-84959201751,5,1
22954842600,2-s2.0-84959204666,3,1
22954842600,2-s2.0-84959258604,3,1
22954842600,2-s2.0-84959261206,5,1
22954842600,2-s2.0-84959263498,5,1
22954842600,2-s2.0-84959263602,2,1
22954842600,2-s2.0-84959284500,4,1
22954842600,2-s2.0-84959323464,2,1
22954842600,2-s2.0-84959328132,5,1
22954842600,2-s2.0-84959332239,3,1
22954842600,2-s2.0-84959333661,3,1
22954842600,2-s2.0-84959335910,6,1
22954842600,2-s2.0-84959339071,2,1
22954842600,2-s2.0-84959339583,7,1
22954842600,2-s2.0-84959351541,3,1
22954842600,2-s2.0-84959352021,3,1
22954842600,2-s2.0-84959356314,5,1
22954842600,2-s2.0-84959358889,5,1
22954842600,2-s2.0-84959387038,6,1
22954842600,2-s2.0-84959387365,1,1
22954842600,2-s2.0-84959432383,5,1
22954842600,2-s2.0-84959450579,4,1
22954842600,2-s2.0-84959451557,2,1
22954842600,2-s2.0-84959477109,5,1
22954842600,2-s2.0-84959477928,3,1
22954842600,2-s2.0-84959494427,2,1
22954842600,2-s2.0-84959857821,4,1
22954842600,2-s2.0-84959883809,4,1
22954842600,2-s2.0-84959908448,4,1
22954842600,2-s2.0-84959915366,4,1
22954842600,2-s2.0-84959920971,5,1
22954842600,2-s2.0-84960087281,5,1
22954842600,2-s2.0-84960087424,3,1
22954842600,2-s2.0-84960090714,2,1
22954842600,2-s2.0-84960115258,2,1
22954842600,2-s2.0-84960119276,5,1
22954842600,2-s2.0-84960121397,7,1
22954842600,2-s2.0-84960153095,3,1
22954842600,2-s2.0-84960153768,5,1
22954842600,2-s2.0-84960154693,4,1
22954842600,2-s2.0-84960157777,3,1
22954842600,2-s2.0-84960158072,3,1
22954842600,2-s2.0-84960171629,5,1
22954842600,2-s2.0-84960172372,3,1
22954842600,2-s2.0-84960190471,7,1
22954842600,2-s2.0-84960193935,5,1
22954842600,2-s2.0-84960325959,5,1
22954842600,2-s2.0-84960333089,4,1
22954842600,2-s2.0-84960359538,2,1
22954842600,2-s2.0-84960370531,2,1
22954842600,2-s2.0-84960408454,3,1
22954842600,2-s2.0-84960418981,3,1
22954842600,2-s2.0-84960442138,5,1
22954842600,2-s2.0-84960479080,3,1
22954842600,2-s2.0-84960500464,2,1
22954842600,2-s2.0-84960864789,2,1
22954842600,2-s2.0-84960871508,5,1
22954842600,2-s2.0-84960876905,4,1
22954842600,2-s2.0-84960891181,3,1
22954842600,2-s2.0-84960899560,3,1
22954842600,2-s2.0-84960906853,2,1
22954842600,2-s2.0-84960942127,5,1
22954842600,2-s2.0-84960950968,3,1
22954842600,2-s2.0-84960954325,2,1
22954842600,2-s2.0-84960957145,7,1
22954842600,2-s2.0-84960965553,3,1
22954842600,2-s2.0-84960968648,1,1
22954842600,2-s2.0-84961050970,5,1
22954842600,2-s2.0-84961064991,5,1
22954842600,2-s2.0-84961080078,6,1
22954842600,2-s2.0-84961115097,3,1
22954842600,2-s2.0-84961126454,7,1
22954842600,2-s2.0-84961134013,4,1
22954842600,2-s2.0-84961134392,9,1
22954842600,2-s2.0-84961160024,3,1
22954842600,2-s2.0-84961176201,3,1
22954842600,2-s2.0-84961181445,1,1
22954842600,2-s2.0-84961215678,2,1
22954842600,2-s2.0-84961217831,5,1
22954842600,2-s2.0-84961238170,4,1
22954842600,2-s2.0-84961249171,4,1
22954842600,2-s2.0-84961252767,1,1
22954842600,2-s2.0-84961287901,2,1
22954842600,2-s2.0-84961289788,4,1
22954842600,2-s2.0-84961289876,4,1
22954842600,2-s2.0-84961290912,2,1
22954842600,2-s2.0-84961331515,3,1
22954842600,2-s2.0-84961339157,2,1
22954842600,2-s2.0-84961384173,2,1
22954842600,2-s2.0-84961385808,4,1
22954842600,2-s2.0-84961572711,3,1
22954842600,2-s2.0-84961574648,4,1
22954842600,2-s2.0-84961589453,1,1
22954842600,2-s2.0-84961615836,1,1
22954842600,2-s2.0-84961652503,4,1
22954842600,2-s2.0-84961661632,5,1
22954842600,2-s2.0-84961705108,4,1
22954842600,2-s2.0-84961711580,6,1
22954842600,2-s2.0-84961721090,4,1
22954842600,2-s2.0-84961743140,3,1
22954842600,2-s2.0-84961753660,5,1
22954842600,2-s2.0-84961761166,3,1
22954842600,2-s2.0-84961777759,4,1
22954842600,2-s2.0-84961794765,2,1
22954842600,2-s2.0-84961822657,4,1
22954842600,2-s2.0-84961827141,4,1
22954842600,2-s2.0-84961827241,4,1
22954842600,2-s2.0-84961837368,4,1
22954842600,2-s2.0-84961872944,4,1
22954842600,2-s2.0-84961918608,4,1
22954842600,2-s2.0-84961918832,5,1
22954842600,2-s2.0-84961923103,4,1
22954842600,2-s2.0-84961943315,3,1
22954842600,2-s2.0-84961967552,3,1
22954842600,2-s2.0-84961990508,3,1
22954842600,2-s2.0-84962006765,2,1
22954842600,2-s2.0-84962032915,6,1
22954842600,2-s2.0-84962040417,2,1
22954842600,2-s2.0-84962082633,4,1
22954842600,2-s2.0-84962087228,3,1
22954842600,2-s2.0-84962090348,1,1
22954842600,2-s2.0-84962128689,6,1
22954842600,2-s2.0-84962129158,4,1
22954842600,2-s2.0-84962158380,4,1
22954842600,2-s2.0-84962159039,3,1
22954842600,2-s2.0-84962170666,3,1
22954842600,2-s2.0-84962170678,4,1
22954842600,2-s2.0-84962176087,2,1
22954842600,2-s2.0-84962176747,3,1
22954842600,2-s2.0-84962183198,2,1
22954842600,2-s2.0-84962200731,3,1
22954842600,2-s2.0-84962209044,4,1
22954842600,2-s2.0-84962212403,3,1
22954842600,2-s2.0-84962216157,3,1
22954842600,2-s2.0-84962221484,3,1
22954842600,2-s2.0-84962224453,4,1
22954842600,2-s2.0-84962247984,2,1
22954842600,2-s2.0-84962257867,4,1
22954842600,2-s2.0-84962262917,3,1
22954842600,2-s2.0-84962271963,6,1
22954842600,2-s2.0-84962285995,4,1
22954842600,2-s2.0-84962294632,4,1
22954842600,2-s2.0-84962295316,4,1
22954842600,2-s2.0-84962304867,3,1
22954842600,2-s2.0-84962385745,2,1
22954842600,2-s2.0-84962418524,6,1
22954842600,2-s2.0-84962427351,5,1
22954842600,2-s2.0-84962429349,5,1
22954842600,2-s2.0-84962433667,4,1
22954842600,2-s2.0-84962469638,4,1
22954842600,2-s2.0-84962476966,2,1
22954842600,2-s2.0-84962549201,3,1
22954842600,2-s2.0-84962571443,2,1
22954842600,2-s2.0-84962626536,2,1
22954842600,2-s2.0-84962736946,4,1
22954842600,2-s2.0-84962787126,2,1
22954842600,2-s2.0-84962791570,3,1
22954842600,2-s2.0-84962833525,4,1
22954842600,2-s2.0-84962851412,5,1
22954842600,2-s2.0-84962856946,5,1
22954842600,2-s2.0-84962892133,2,1
22954842600,2-s2.0-84962910704,3,1
22954842600,2-s2.0-84963538043,6,1
22954842600,2-s2.0-84963542724,5,1
22954842600,2-s2.0-84963546084,5,1
22954842600,2-s2.0-84963552936,5,1
22954842600,2-s2.0-84963553318,4,1
22954842600,2-s2.0-84963568678,3,1
22954842600,2-s2.0-84963574999,5,1
22954842600,2-s2.0-84963576525,3,1
22954842600,2-s2.0-84963576868,2,1
22954842600,2-s2.0-84963606950,3,1
22954842600,2-s2.0-84963622228,2,1
22954842600,2-s2.0-84963623220,3,1
22954842600,2-s2.0-84963633465,4,1
22954842600,2-s2.0-84963657417,4,1
22954842600,2-s2.0-84963665050,3,1
22954842600,2-s2.0-84963665179,2,1
22954842600,2-s2.0-84963677348,4,1
22954842600,2-s2.0-84963677390,2,1
22954842600,2-s2.0-84963718682,6,1
22954842600,2-s2.0-84963718779,5,1
22954842600,2-s2.0-84963721336,2,1
22954842600,2-s2.0-84963741783,3,1
22954842600,2-s2.0-84963804051,2,1
22954842600,2-s2.0-84963812564,3,1
22954842600,2-s2.0-84963812594,1,1
22954842600,2-s2.0-84963813058,2,1
22954842600,2-s2.0-84963838533,6,1
22954842600,2-s2.0-84963853515,6,1
22954842600,2-s2.0-84963858103,2,1
22954842600,2-s2.0-84963859767,4,1
22954842600,2-s2.0-84963860046,4,1
22954842600,2-s2.0-84963863748,2,1
22954842600,2-s2.0-84963865232,2,1
22954842600,2-s2.0-84963865345,6,1
22954842600,2-s2.0-84963876653,3,1
22954842600,2-s2.0-84963877057,11,1
22954842600,2-s2.0-84963951640,6,1
22954842600,2-s2.0-84963956032,8,1
22954842600,2-s2.0-84963956104,2,1
22954842600,2-s2.0-84963972049,4,1
22954842600,2-s2.0-84963976291,4,1
22954842600,2-s2.0-84963998035,2,1
22954842600,2-s2.0-84964027525,4,1
22954842600,2-s2.0-84964045864,2,1
22954842600,2-s2.0-84964061309,3,1
22954842600,2-s2.0-84964066455,2,1
22954842600,2-s2.0-84964088629,4,1
22954842600,2-s2.0-84964194255,3,1
22954842600,2-s2.0-84964211736,3,1
22954842600,2-s2.0-84964220599,3,1
22954842600,2-s2.0-84964222442,2,1
22954842600,2-s2.0-84964240185,3,1
22954842600,2-s2.0-84964241002,3,1
22954842600,2-s2.0-84964253186,4,1
22954842600,2-s2.0-84964255549,6,1
22954842600,2-s2.0-84964262074,3,1
22954842600,2-s2.0-84964282714,4,1
22954842600,2-s2.0-84964288685,6,1
22954842600,2-s2.0-84964292211,5,1
22954842600,2-s2.0-84964296692,2,1
22954842600,2-s2.0-84964296852,4,1
22954842600,2-s2.0-84964304854,5,1
22954842600,2-s2.0-84964307460,2,1
22954842600,2-s2.0-84964318804,1,1
22954842600,2-s2.0-84964335313,2,1
22954842600,2-s2.0-84964349250,4,1
22954842600,2-s2.0-84964413493,3,1
22954842600,2-s2.0-84964413625,3,1
22954842600,2-s2.0-84964426683,4,1
22954842600,2-s2.0-84964433794,2,1
22954842600,2-s2.0-84964452614,3,1
22954842600,2-s2.0-84964466884,3,1
22954842600,2-s2.0-84964475934,2,1
22954842600,2-s2.0-84964478062,2,1
22954842600,2-s2.0-84964497080,2,1
22954842600,2-s2.0-84964497456,3,1
22954842600,2-s2.0-84964504925,7,1
22954842600,2-s2.0-84964506566,5,1
22954842600,2-s2.0-84964528931,5,1
22954842600,2-s2.0-84964539532,4,1
22954842600,2-s2.0-84964555618,4,1
22954842600,2-s2.0-84964577767,6,1
22954842600,2-s2.0-84964680514,3,1
22954842600,2-s2.0-84964691204,4,1
22954842600,2-s2.0-84964691230,4,1
22954842600,2-s2.0-84964692624,4,1
22954842600,2-s2.0-84964733900,2,1
22954842600,2-s2.0-84964746092,6,1
22954842600,2-s2.0-84964765479,4,1
22954842600,2-s2.0-84964766348,3,1
22954842600,2-s2.0-84964803161,3,1
22954842600,2-s2.0-84964814278,2,1
22954842600,2-s2.0-84964827085,4,1
22954842600,2-s2.0-84964832150,3,1
22954842600,2-s2.0-84964847410,3,1
22954842600,2-s2.0-84964865970,3,1
22954842600,2-s2.0-84964882025,3,1
22954842600,2-s2.0-84964882546,1,1
22954842600,2-s2.0-84964890615,2,1
22954842600,2-s2.0-84964895503,3,1
22954842600,2-s2.0-84964897352,3,1
22954842600,2-s2.0-84964900110,3,1
22954842600,2-s2.0-84964901863,1,1
22954842600,2-s2.0-84964902219,2,1
22954842600,2-s2.0-84964904757,2,1
22954842600,2-s2.0-84964914898,4,1
22954842600,2-s2.0-84964923642,4,1
22954842600,2-s2.0-84964951698,5,1
22954842600,2-s2.0-84965008200,2,1
22954842600,2-s2.0-84965025866,2,1
22954842600,2-s2.0-84965027058,4,1
22954842600,2-s2.0-84965036776,2,1
22954842600,2-s2.0-84965054200,3,1
22954842600,2-s2.0-84965055022,5,1
22954842600,2-s2.0-84965081941,1,1
22954842600,2-s2.0-84965097542,5,1
22954842600,2-s2.0-84965106249,3,1
22954842600,2-s2.0-84965116802,3,1
22954842600,2-s2.0-84965124058,5,1
22954842600,2-s2.0-84965144219,2,1
22954842600,2-s2.0-84965170488,6,1
22954842600,2-s2.0-84966264860,3,1
22954842600,2-s2.0-84966293772,4,1
22954842600,2-s2.0-84966311100,3,1
22954842600,2-s2.0-84966322205,3,1
22954842600,2-s2.0-84966331152,4,1
22954842600,2-s2.0-84966340483,4,1
22954842600,2-s2.0-84966348900,3,1
22954842600,2-s2.0-84966359432,7,1
22954842600,2-s2.0-84966372566,6,1
22954842600,2-s2.0-84966430308,4,1
22954842600,2-s2.0-84966441195,4,1
22954842600,2-s2.0-84966443159,4,1
22954842600,2-s2.0-84966447534,3,1
22954842600,2-s2.0-84966472269,4,1
22954842600,2-s2.0-84966521202,6,1
22954842600,2-s2.0-84966538966,2,1
22954842600,2-s2.0-84966539015,5,1
22954842600,2-s2.0-84966551252,2,1
22954842600,2-s2.0-84966560522,6,1
22954842600,2-s2.0-84966570592,5,1
22954842600,2-s2.0-84966587124,5,1
22954842600,2-s2.0-84966587147,3,1
22954842600,2-s2.0-84966594465,4,1
22954842600,2-s2.0-84966628828,3,1
22954842600,2-s2.0-84966639493,6,1
22954842600,2-s2.0-84966642510,8,1
22954842600,2-s2.0-84966655526,4,1
22954842600,2-s2.0-84966657384,7,1
22954842600,2-s2.0-84966669983,3,1
22954842600,2-s2.0-84966671918,3,1
22954842600,2-s2.0-84966700789,3,1
22954842600,2-s2.0-84966704792,7,1
22954842600,2-s2.0-84966731065,4,1
22954842600,2-s2.0-84966930170,5,1
22954842600,2-s2.0-84967011175,5,1
22954842600,2-s2.0-84967012327,5,1
22954842600,2-s2.0-84967156223,3,1
22954842600,2-s2.0-84967157566,4,1
22954842600,2-s2.0-84967158504,2,1
22954842600,2-s2.0-84967194590,4,1
22954842600,2-s2.0-84967194652,4,1
22954842600,2-s2.0-84968531327,5,1
22954842600,2-s2.0-84968584177,2,1
22954842600,2-s2.0-84968658882,2,1
22954842600,2-s2.0-84968764165,3,1
22954842600,2-s2.0-84968796766,5,1
22954842600,2-s2.0-84969166499,5,1
22954842600,2-s2.0-84969221146,7,1
22954842600,2-s2.0-84969269145,4,1
22954842600,2-s2.0-84969271205,3,1
22954842600,2-s2.0-84969507007,2,1
22954842600,2-s2.0-84969562573,4,1
22954842600,2-s2.0-84969705697,3,1
22954842600,2-s2.0-84969752733,2,1
22954842600,2-s2.0-84969754313,7,1
22954842600,2-s2.0-84969776426,4,1
22954842600,2-s2.0-84969780669,2,1
22954842600,2-s2.0-84969792043,4,1
22954842600,2-s2.0-84969792730,4,1
22954842600,2-s2.0-84969802145,2,1
22954842600,2-s2.0-84969857833,2,1
22954842600,2-s2.0-84969857963,6,1
22954842600,2-s2.0-84969872497,2,1
22954842600,2-s2.0-84969916033,5,1
22954842600,2-s2.0-84969916588,3,1
22954842600,2-s2.0-84969928830,6,1
22954842600,2-s2.0-84969931502,2,1
22954842600,2-s2.0-84969941237,4,1
22954842600,2-s2.0-84969981476,2,1
22954842600,2-s2.0-84970003122,3,1
22954842600,2-s2.0-84970004114,4,1
22954842600,2-s2.0-84970016111,4,1
22954842600,2-s2.0-84970016361,6,1
22954842600,2-s2.0-84970024686,2,1
22954842600,2-s2.0-84970028319,4,1
22954842600,2-s2.0-84971207209,5,1
22954842600,2-s2.0-84971228978,6,1
22954842600,2-s2.0-84971254580,4,1
22954842600,2-s2.0-84971254881,6,1
22954842600,2-s2.0-84971351137,5,1
22954842600,2-s2.0-84971425315,4,1
22954842600,2-s2.0-84971483507,6,1
22954842600,2-s2.0-84971501078,3,1
22954842600,2-s2.0-84971509021,7,1
22954842600,2-s2.0-84971524492,5,1
22954842600,2-s2.0-84971577117,2,1
22954842600,2-s2.0-84971635407,4,1
22954842600,2-s2.0-84971644238,5,1
22954842600,2-s2.0-84971655999,3,1
22954842600,2-s2.0-84973144022,5,1
22954842600,2-s2.0-84973316172,3,1
22954842600,2-s2.0-84973320515,6,1
22954842600,2-s2.0-84973360915,5,1
22954842600,2-s2.0-84973380291,2,1
22954842600,2-s2.0-84973531050,2,1
22954842600,2-s2.0-84973617966,5,1
22954842600,2-s2.0-84973654331,2,1
22954842600,2-s2.0-84973667673,3,1
22954842600,2-s2.0-84974622124,1,1
22954842600,2-s2.0-84974687840,3,1
22954842600,2-s2.0-84974698217,4,1
22954842600,2-s2.0-84974717628,4,1
22954842600,2-s2.0-84974722811,2,1
22954842600,2-s2.0-84974839265,5,1
22954842600,2-s2.0-84975057701,3,1
22954842600,2-s2.0-84975112965,2,1
22954842600,2-s2.0-84975167024,4,1
22954842600,2-s2.0-84975252108,4,1
22954842600,2-s2.0-84975275193,4,1
22954842600,2-s2.0-84975288436,3,1
22954842600,2-s2.0-84975481095,4,1
22954842600,2-s2.0-84975701652,3,1
22954842600,2-s2.0-84975725986,5,1
22954842600,2-s2.0-84975727027,5,1
22954842600,2-s2.0-84975742243,7,1
22954842600,2-s2.0-84975744297,5,1
22954842600,2-s2.0-84975746879,4,1
22954842600,2-s2.0-84975748757,3,1
22954842600,2-s2.0-84975761150,3,1
22954842600,2-s2.0-84975784378,2,1
22954842600,2-s2.0-84976259707,3,1
22954842600,2-s2.0-84976309769,5,1
22954842600,2-s2.0-84976333396,2,1
22954842600,2-s2.0-84976340214,5,1
22954842600,2-s2.0-84976407590,6,1
22954842600,2-s2.0-84976412302,5,1
22954842600,2-s2.0-84976438438,2,1
22954842600,2-s2.0-84976440495,3,1
22954842600,2-s2.0-84976483743,3,1
22954842600,2-s2.0-84976495135,3,1
22954842600,2-s2.0-84976514369,5,1
22954842600,2-s2.0-84976521386,4,1
22954842600,2-s2.0-84976550217,3,1
22954842600,2-s2.0-84976606583,5,1
22954842600,2-s2.0-84976619093,2,1
22954842600,2-s2.0-84976628024,3,1
22954842600,2-s2.0-84976639863,3,1
22954842600,2-s2.0-84976644974,3,1
22954842600,2-s2.0-84976870017,4,1
22954842600,2-s2.0-84977084250,3,1
22954842600,2-s2.0-84977098368,4,1
22954842600,2-s2.0-84977100251,4,1
22954842600,2-s2.0-84977126114,4,1
22954842600,2-s2.0-84977142611,8,1
22954842600,2-s2.0-84977159735,4,1
22954842600,2-s2.0-84977159995,1,1
22954842600,2-s2.0-84977475601,5,1
22954842600,2-s2.0-84977485477,5,1
22954842600,2-s2.0-84977492356,4,1
22954842600,2-s2.0-84977521899,5,1
22954842600,2-s2.0-84977546041,4,1
22954842600,2-s2.0-84977627008,4,1
22954842600,2-s2.0-84977637066,4,1
22954842600,2-s2.0-84977646676,10,1
22954842600,2-s2.0-84977646807,6,1
22954842600,2-s2.0-84977648728,3,1
22954842600,2-s2.0-84977667369,5,1
22954842600,2-s2.0-84977676037,10,1
22954842600,2-s2.0-84978080588,3,1
22954842600,2-s2.0-84978083167,5,1
22954842600,2-s2.0-84978175050,3,1
22954842600,2-s2.0-84978187183,2,1
22954842600,2-s2.0-84978196251,3,1
22954842600,2-s2.0-84978224275,4,1
22954842600,2-s2.0-84978260720,4,1
22954842600,2-s2.0-84978264634,2,1
22954842600,2-s2.0-84978280193,2,1
22954842600,2-s2.0-84978300310,4,1
22954842600,2-s2.0-84978374681,6,1
22954842600,2-s2.0-84978427188,3,1
22954842600,2-s2.0-84978499674,7,1
22954842600,2-s2.0-84978657356,3,1
22954842600,2-s2.0-84978681761,3,1
22954842600,2-s2.0-84978708839,3,1
22954842600,2-s2.0-84978712616,5,1
22954842600,2-s2.0-84978743896,2,1
22954842600,2-s2.0-84978756715,1,1
22954842600,2-s2.0-84978763736,8,1
22954842600,2-s2.0-84978765988,5,1
22954842600,2-s2.0-84978766136,6,1
22954842600,2-s2.0-84978795788,3,1
22954842600,2-s2.0-84978886703,2,1
22954842600,2-s2.0-84978891159,3,1
22954842600,2-s2.0-84978898803,1,1
22954842600,2-s2.0-84978906479,3,1
22954842600,2-s2.0-84978932811,2,1
22954842600,2-s2.0-84978955131,3,1
22954842600,2-s2.0-84978969306,3,1
22954842600,2-s2.0-84978971732,3,1
22954842600,2-s2.0-84979009827,6,1
22954842600,2-s2.0-84979011002,6,1
22954842600,2-s2.0-84979017491,7,1
22954842600,2-s2.0-84979021783,9,1
22954842600,2-s2.0-84979200306,4,1
22954842600,2-s2.0-84979210437,7,1
22954842600,2-s2.0-84979217596,3,1
22954842600,2-s2.0-84979231473,3,1
22954842600,2-s2.0-84979255160,6,1
22954842600,2-s2.0-84979298734,3,1
22954842600,2-s2.0-84979467474,4,1
22954842600,2-s2.0-84979496924,3,1
22954842600,2-s2.0-84979497695,6,1
22954842600,2-s2.0-84979498058,4,1
22954842600,2-s2.0-84979500219,3,1
22954842600,2-s2.0-84979536738,2,1
22954842600,2-s2.0-84979543901,4,1
22954842600,2-s2.0-84979555788,5,1
